id,is_iceberg
23cad3ed,0.99684155
dc8fd92d,0.00035384297
994a2787,0.0031318069
5009ce8c,0.024669826
95ba90c7,0.01419735
bb176f20,0.0017078221
57ccd603,0.9999979
c3767f5b,0.8870821
076492b4,0.5632676
68864007,0.0013014078
fb124dd7,0.0005635917
c59fbfc0,1.8686056e-05
ddce9f51,0.99999905
c459dbf6,0.99994975
1a39b44e,0.039297134
a31f8519,0.5642508
29ff4d55,0.99989855
c0a87a44,0.0025070012
aa07ea34,2.8908253e-06
ed7b77f3,0.66614175
ccb10918,0.071092635
aba1f2cc,0.068885624
0c4b7ce6,0.0044843853
26a29fae,0.0
6a1a9b91,0.028665096
fda0d9b3,0.409788
2f7da2f9,0.66758907
948317c5,0.24582729
df315de0,0.0019785762
51762e5e,0.9951242
9be1f9d4,0.9999559
b20f16ca,0.029319912
24f677ab,1.0
19d36f67,0.00024026632
db098e36,0.010341972
3ab323b5,0.0074748695
db204654,0.9999726
f0b7c362,0.99207455
9c36083a,0.39953664
00247e48,0.5398326
99064331,0.9999615
fb023b97,1.0
834a13a2,0.15519762
b4fb7c3b,0.0008507073
cccc91e5,0.3830094
e777f5c4,8.106232e-06
8a367850,0.35366395
01aee49b,0.76419973
09a3f3cb,5.7309866e-05
b7837a99,0.809427
0e5c18fe,0.6097615
433d92a6,0.50562793
d8c1c90e,0.99999607
5cf350ea,0.91996384
9e6adfeb,0.7658267
398c373b,0.99260926
8e1cb96b,0.3544578
c0ab7de5,0.17213666
b7519f43,0.008859754
54d7929f,4.7683716e-07
222a4407,0.23140499
4cd8d439,0.008150607
ac31d9e4,0.9999994
0c51475f,0.99729514
926b4b5d,0.40821195
3072aeb4,0.8488151
5508aabc,0.0013951361
7ff080c1,0.00908336
c8137158,0.02993393
73f4c54a,1.7881393e-07
0ab19c8d,0.0034323335
57c090c7,0.5113084
b3f4d7c8,0.92722404
d4a81cf9,0.99463356
497c4ff8,9.8615885e-05
8949311b,0.011552691
d4f17d1d,0.0011238754
cbd015d6,0.010289311
4ff7d773,0.9999725
5950d2f6,1.0
f0b4c564,0.9999999
4727e088,0.99993575
2c9b195c,0.070209295
04c441b0,0.0018966496
9f1e2246,0.0011718571
3bf56119,0.059750497
385033f6,0.99739707
1e14e9eb,0.9999994
4ec14d05,0.043492645
d16ffa50,0.0005002022
6f2147d7,0.01202634
13540275,0.9944493
280aaa6c,5.3703785e-05
63d6fcf6,0.9725407
e1130afc,0.10188317
8915b349,1.0
02cb6179,0.9565313
816084ef,0.999999
e83e27ef,0.4374665
9928b6cb,0.1234183
398c44d5,0.005207628
4e9944c8,0.826154
ade738c7,0.27564505
df106f1f,0.42070904
707c42f2,1.8775463e-06
c7d6c968,0.99999964
2f62a2d3,3.2782555e-07
58a62136,0.71249914
8e16308d,0.05057922
10d97d10,0.01101324
862a2dd5,0.1682705
45d7cd09,0.9999937
daef67d6,0.008915842
40b9f916,1.963973e-05
c17dc729,0.99942696
d008e04f,0.92936754
a5a6fe15,0.9999981
e9ce7834,1.1861324e-05
518a5aeb,0.95062387
fd6e49ab,0.1050064
35ef2d54,0.0067700744
be1f3e73,0.8373318
013825b7,0.00021088123
c48b752b,0.0
a0f39ace,0.96877456
800aff52,0.6037302
e0eb259a,0.1660915
404bdcc5,0.20850897
9be770cc,0.025021672
e002bdfa,0.5212453
511f8764,0.9999975
d41e40d8,0.13516513
ff846aa6,0.25219846
c261a419,0.0033700764
c3358fec,0.9997182
62972972,1.0
3f15e6a3,2.9802322e-08
f239dd72,0.73695254
e9d815ef,0.008893251
568085b5,4.4703484e-07
80708782,0.9142944
a578b01b,0.27696577
04b81012,0.99999917
3fbd3a3e,1.0
536bc047,0.99311274
6905e82d,0.363052
352b0ab0,0.1784122
205506f4,0.996494
b4075da1,0.00063315034
0132c59d,0.998033
5c471255,0.020517796
b9ee0383,0.0019811988
aee38fe1,0.9862212
93eda776,0.24829891
d65ee363,0.99999654
7e6785d9,0.69248617
c006cf82,0.019986749
197f9050,0.059652984
efce51fc,0.1396839
d8dd1b33,0.01475811
ca5bae71,0.9999801
66eba58c,0.87745726
e080fee1,0.19645354
9626a2b5,0.109099716
c0298b7d,0.9501879
80f17a8d,0.5873839
fefe71e5,0.9999529
92a45990,0.28804588
8e922071,0.000969857
d5952199,0.10684788
3c56cf59,0.5304879
5b677f30,0.998168
70986e85,0.07671958
ee110bda,0.8591225
e7b4d317,0.0010501742
f59f29f5,0.99104255
3d1e179e,1.0
4e9c76d9,0.9999371
5b5d407e,2.9802322e-08
bb4d8184,0.0016083121
5f5ad493,0.09608698
a304ae2e,2.682209e-07
ac337f79,0.47112393
e00e495a,0.997121
71477bcf,0.049567014
22ed2916,0.99999493
05fdb1ce,0.0
4c5e56dd,0.9994436
fab2df1f,0.0012118816
afe6a1d1,0.9999966
fa03ba13,0.6258571
663dd2bf,0.9999999
5d3aa488,7.838011e-05
11d63814,0.026110858
11ac5623,0.99999905
dd28b028,0.5217857
bf244975,0.029141635
6a2fe659,0.0
bd689e7a,0.07951316
a7b21484,0.029190779
06626706,0.9999999
2fcb2613,1.0
1ee7f506,0.93767655
c462096f,0.3177674
59b91711,0.48149732
148ad313,1.0
a04c148d,0.9900212
142d14f3,0.9992698
0dccef06,0.095442146
bf9dea3e,0.99918
121ec728,0.87790525
25ea1800,0.0054742694
024bed49,0.9999999
771a9bc9,0.19431144
8b2562e0,0.5919722
fefe0db6,0.033024013
a6cc8fa1,0.05704692
fe33ce5b,1.0
c11a6fd5,0.99372953
69152132,0.99542785
dd54beb5,0.2027542
46d8944e,5.4329634e-05
f278cc6a,0.61391497
9cba91e4,0.72496396
37e80ad8,0.305059
6247d06a,0.27467453
0bb564ea,0.029266357
f8802638,0.092219114
cb77c1d4,0.9999993
edcad79c,0.078577906
ade84952,0.48512152
e9a4a8f7,0.00014096498
8c3c9c0b,0.99998415
c105af7a,0.99653554
64a96816,0.08137795
d435722b,0.00012150407
f8c2c17d,0.99999857
30b0c5a1,1.9073486e-06
a241eee2,0.96028054
577af3a1,0.0013878047
b1e49a9f,0.001255393
49eff60f,0.999864
171ffc36,1.0
2dbb2931,0.99999905
851f9ad8,0.0
ef787241,0.99999774
3ed46d9b,0.83552754
61a96458,0.9991293
a0eb8b65,0.99999875
8058e7e7,0.99901104
5d0969c3,0.9513892
06dc5d13,0.1664387
614d8fdf,0.9741962
068ace8d,0.20334086
55bd7491,0.6208579
59db8d78,1.0
ee9ba395,0.102662146
3833c332,0.0
f9c56480,0.9999943
35041821,0.99999976
67426d52,0.026588827
f2eba496,3.0398369e-06
cfc6b272,0.99999994
be6e6157,0.9999999
060762c6,0.0029856265
28e5c819,1.0
165b73a3,0.008216709
1a16ebf2,0.99998105
c76353ea,0.37220782
c56aab52,0.8558088
19ba105e,0.021708757
4ccf1d67,0.0720931
d3f00ca5,0.023957103
dc366696,0.8644099
11ddfec4,0.085363
71036847,0.0
9108a260,0.02971232
812d2c7d,0.9999975
601d54b4,0.9993355
2a21ddce,0.99761283
e03f632f,0.01892054
27c1c4f4,0.017846555
9929fc67,0.36400038
cc5b496e,0.00012737513
9ec5c0b5,1.6093254e-06
5fa292a8,0.9999962
d0e35d53,0.005200088
cfc89ddf,0.14615965
fd3916f4,0.9999794
019ab715,1.9848347e-05
d0a7830b,0.98602456
2e1acd63,0.69467247
c5810152,0.8929151
8dae1e77,0.9999131
afe44c59,0.9999914
ac640b5a,0.48324323
5c47f5bc,0.08124706
2e5e1053,0.003249228
e30d5450,0.96001154
0de92cf0,0.962607
e97daf2c,0.00487864
5bcc2bf5,0.0
d347d81e,1.0
2799f5cd,0.09577438
ce4b96f7,0.39274147
a6365299,0.99999994
6eb86fb2,0.9999999
d1384eb4,0.025867134
66c3ab6a,0.7754557
9be981c9,0.981406
e5fc3dd4,0.0044094324
fd3f01fc,0.98872197
5fbb0aa0,0.9999957
6968f510,0.8301416
7509aad8,0.99154115
9cf9c8ce,0.16792423
157c589d,0.9353185
fcc51d2f,0.37010062
6852ee69,0.9999997
8a388b27,0.99919283
e3b1fdd6,0.15367225
1d644f91,0.99999166
893a7d79,0.9881352
9ef2d53f,1.0
eaea1243,0.99999833
2d210670,0.00088045
b04329c3,0.9998629
1d88e97d,0.8986114
e5c8ae65,0.99999833
841810cd,1.0
187a1e4b,0.9999764
24f8bc83,0.18447006
071678c5,0.9999994
3121517d,0.99927455
62db6263,0.0001256764
4b6fe0a5,0.9999949
016588cd,0.97586495
e47db8cd,0.05350378
6009575c,0.097397625
59d093d3,0.9999886
b3edce17,0.99999744
77cb2808,0.0014020503
b318189f,0.00033971667
eb804bc3,0.9999999
27af98c1,0.016931564
75bbd171,0.99999946
26a7450a,0.00042268634
9f96c645,2.2947788e-06
f295285a,0.9999999
1861ae59,0.0023598373
320e2661,0.015804142
48b64c84,0.90682554
596115ad,0.9999951
24c5d2ad,0.5616635
513481e4,0.999998
679ca3d6,0.46336824
550511fc,0.5008319
33ad621e,0.999617
a7cd4c8b,0.5275352
942ce002,0.009572536
4a33d600,0.23645422
52512da4,0.9994372
199d9dd5,0.00015828013
910c7a11,0.119947195
2dc4b47e,0.14875686
067c0baa,0.99740213
66ec0485,5.6624413e-06
93e203f1,0.9997882
1eae71e0,0.9999997
9a320603,0.24158508
97c75edc,0.00021868944
e3a3993c,0.026293546
03647606,0.9957521
b5758e75,0.004368335
cb341897,0.9998878
80a1d2ad,0.05126685
f2afc45e,2.1666288e-05
e2e037d3,0.0007215142
d8513bb1,0.999999
2bb05740,0.7009467
568eee1e,0.012691945
48073219,0.99999976
52770a14,0.16441461
bb78aa77,0.1025922
d2041d74,0.66623473
0c650b7b,0.039254844
3ed634b4,0.99928105
4e7ef4d3,6.3210726e-05
dc676914,1.129508e-05
9ef182ba,0.22132257
19456254,0.26847458
45c7e999,0.9354408
1e5f187e,0.9988495
8372c5dc,0.00032231212
0a113574,0.0026776195
22ac144f,0.012352705
82a0baaa,0.99919784
fb9c0a38,0.99480367
586d1724,0.9966625
42491e8b,0.0037620366
32d8d667,0.04972413
2d658824,0.05086571
79e58200,0.0015005469
50e426df,0.27889377
71d908c0,0.46626154
1f275072,2.9802322e-08
a1bb2901,0.9999968
6c99ed0b,0.99832016
d8216f4c,0.09681183
ebb34ef7,0.99931055
0a71e0d1,0.40814358
3bebe07a,0.6236898
0de67b1a,0.9999999
7409fd1a,0.99979585
1e27c8fd,8.547306e-05
65cfde78,0.9646723
ab7841b4,0.005376786
f5064f4e,0.008684099
57457484,0.9999993
5492eb34,0.001294136
78dfcd52,0.0006298721
7dcfa04d,0.71433145
0f7ccad8,0.020194352
730b2296,0.0022111237
c1f05b03,8.2314014e-05
265ced3a,0.061251074
92f976d4,0.9547466
2ac16805,0.0
b2de0386,0.341469
898f0d27,1.0728836e-06
b6d290df,0.013454258
64bc67c4,0.33472198
e54ee68e,0.9958905
5f14e447,0.24943718
9c736f77,0.043778986
328fd096,0.99999976
e8e9dfc3,0.015174419
a3a85eeb,0.9990361
d4b96d3f,1.0
bb255043,0.999975
8696136a,0.12519303
be23ea08,0.009420544
777d00a2,0.99989355
bc8d3476,0.9794166
f6f8857d,0.7417509
c57f13ef,0.0021245182
7aa6b7a3,0.9999993
512c569c,0.98272717
48b1c243,0.04373786
75ff94ee,4.7683716e-07
c60f051c,0.9999635
032b1bda,0.00050619245
77531032,0.99999905
06210232,0.036233515
d7418c1f,0.05468595
e2e957ba,9.688735e-05
566b0a76,0.3182351
7c6691b5,1.0
990a0ecd,0.99954134
16914cc9,0.8791288
e78a6709,0.73333734
98aa34a8,5.826354e-05
1908cc60,0.99814904
81946709,0.00028783083
2fd07377,0.2676725
d5c0e0d7,3.1083822e-05
58ec0c92,0.99999946
3aeb362f,0.09419331
147d59ab,0.0011484027
e0829262,0.9999999
8b86d83e,0.9999982
9a350af0,0.5394204
aba1b542,0.0012608767
b0112ad5,5.9604645e-08
4ea094c0,1.0
74964450,0.0057573617
e4a06bc9,0.999547
245ef22c,0.0009535551
828460e1,0.10425046
fcbdad05,8.940697e-08
50ff69e1,0.05791089
28cf2057,0.0005014539
8ede8c69,1.0
323458ef,0.99993825
3c002c59,0.12364042
24e5b88f,0.99913824
a09d9139,0.9986032
d0b1be68,0.99572504
bcd22f87,5.671382e-05
f90b1c41,1.6659498e-05
f14f533a,0.11668721
acfaa4ff,0.13442013
78e7617b,0.19611156
febe6575,8.940697e-08
5cd96fb8,0.9999999
88027f9c,0.022789866
388dd3bb,0.1161879
8e6cf4d3,0.9653767
0b2daf85,0.9829174
63f51c56,0.18031958
5b6305ad,0.29454798
241c50cb,0.0
495a6ed2,0.37991327
b04bf998,0.9999996
c55e7096,0.0013145208
2c9d1b48,0.003316909
e20a003b,0.00042003393
33725817,0.8197949
fe05fc09,0.32972282
b9022c8f,0.99949974
b5abb620,0.08234179
e62b3eb0,0.0013963878
95812205,0.54416585
209f8e41,0.5284248
9bb3cd44,0.9983484
86bf6810,0.40705377
919cb6af,0.2975542
8cabc104,0.48797867
ca5fec7b,0.9999985
01e7f145,0.16861111
d2826f8e,0.9999963
e584f028,0.9772217
4bdcb525,0.12711757
6b2bc3e9,0.9999999
7a523e74,0.048354775
1c3a420c,0.23857707
8b383772,8.225441e-06
c420c42d,1.0
f0326766,0.020133406
d67ae313,0.09684628
7a00e52a,4.643202e-05
fd60ce30,0.4222949
d0de0afb,0.05794415
5dab3243,0.9520278
e82b326f,0.0033958256
96ca682f,0.9994745
e7ba2cd2,0.25156713
47f2fbed,0.33986658
faac6b8d,0.99993724
2eb785f3,0.019873738
95f440be,2.682209e-06
e735e243,0.9286659
bd83f233,0.0045443475
e2315156,0.0056194067
07945467,0.0
256daf6a,0.11645332
70801a8b,0.98360586
518578cb,1.0
5e630a80,0.9999999
b2df2187,0.8699784
ff32d7dd,0.7136606
5144d458,0.99977255
f9f973c1,0.01382336
ac65b2c5,0.97881705
e5cece41,0.0053161085
cc9ca990,0.0059854984
2b771726,0.0058989525
fcea895a,0.9811151
fd477a03,0.9999378
4aa26de8,0.06962791
9a842704,0.91293514
b1bb19c4,0.9907721
fc46a862,4.172325e-07
e43d659f,1.0
f344be4c,5.9604645e-08
31671342,0.7552932
4d67ed4e,0.5094976
1dd1c8e2,0.4863236
ab08e37e,0.0032269955
c2924cd3,0.9999999
fde48cdb,0.12444425
3c7c170d,0.02114597
ebeedf33,0.9945906
6235d8b4,0.9694239
73a8162b,0.08090097
b37e2349,0.9999993
0dbc58b1,0.09444326
14741b3d,0.0
fe1f82c2,0.95138335
9a75c053,0.065906435
581d8a32,0.9999912
eedeabd8,0.9991797
2208fecd,0.037763953
b68c71e6,0.10096377
dea2cdb7,0.022087604
ff3401e1,6.467104e-06
5ccfa32c,0.0010789335
15370256,0.4159674
d81a82c6,0.092981994
c78671c6,0.30081147
7fbf3fc8,0.025818318
de8159e7,0.9083346
efcca249,0.99930525
c3cdfd7c,0.99985564
1fbae11c,0.9999962
a78197b9,0.9999982
9510487f,1.0162592e-05
11f770cd,0.00025323033
d2401c84,0.0009813905
781d4a78,0.84647626
236f4be5,0.99931645
df56ab4b,0.49335772
ea825acf,0.58930606
cf992e29,0.0120174885
66750962,0.9999951
fa423857,0.99998075
d6889deb,0.024034232
e62ff090,0.008734167
47acfd80,0.38606668
b9f5efc5,0.99679005
1a2a1f7f,1.7881393e-07
e8067065,0.13488618
db61755b,0.00054338574
c97e4c01,0.22424272
02538d0d,0.9787613
9930fe8b,0.9995148
1e053314,0.9999667
247e0650,0.9995614
a4eb05bf,0.89467365
66ea133d,0.7691734
3220362c,0.050412983
67162075,0.99995327
5af75025,0.9861306
5dd87bb9,0.011732876
010dc181,0.2858353
40dbd0a9,0.99999696
0c10fd9e,0.8897646
39c38975,0.078210145
20f60e12,0.9999997
4fb6e67f,0.0
d7d3e9fa,0.99664295
787d0e9a,1.937151e-06
7d92a013,0.00050598383
65f79253,0.9999942
a20dfd11,0.9999982
c04f50a0,0.99292624
a007e147,0.99703157
80e35877,0.017866433
e3631e6a,6.4343214e-05
684fd7ec,0.11894426
9dbdb2b8,0.99998933
1768e4bb,0.99999756
d84884d6,0.0027159452
838a14ae,0.03878033
6e007f95,0.99984384
6e0c3725,0.97553754
d4c5252a,0.99999726
209cba64,0.5456153
1df44a05,0.55580014
d925c0cc,0.21986017
85981d62,0.0
18b93e7f,0.9999999
4936bb64,0.9133314
d57686b7,0.113452196
0d6d23b5,0.07878104
3859bfa4,0.065137476
2cfddca9,0.5163999
32eebbf8,0.1559841
79c40371,0.99992335
f7f432f6,0.069601685
d50e3a56,0.0046857893
b63bbdee,0.99999225
de327375,0.16689277
43a0d395,0.9984894
db465006,0.054444402
44809656,0.0
3c72f288,0.99510664
3f449132,0.09089139
ec5d4a58,0.99785817
49d62856,0.9147612
b80fb15c,0.0109550655
368e304e,0.37595457
f19bdd74,0.00055375695
b55e823c,0.012344271
89dd11b9,8.261204e-05
4286352d,0.0012601912
4b10a9dc,0.9992143
3bdbb13c,0.9999994
7e9f355f,0.99858177
f420301b,3.874302e-05
4e3c03ff,0.4848394
3227e0ba,1.0
d12d7771,0.3259005
6616970c,0.9148898
186ea788,0.5965661
42867a33,1.0
7ed03e02,0.99999976
f24ce309,9.268522e-06
18d7021a,0.063443065
9a18807f,0.6064166
a94b079b,0.331922
255c4f02,0.11174765
93ba10ba,0.9473398
95567789,0.10985768
bb09a45b,0.0
a972a7db,0.6808624
2bd5da67,0.00037509203
7a43c51d,0.19964185
29adcf10,0.93824315
6742855f,0.9999846
d20e49b2,0.9999995
9f81771e,0.5211275
de27fefb,0.5400563
d18f6f0e,0.78710073
69973737,1.0
76509472,0.999997
57157f35,0.0003748238
72f5cc06,0.9535533
19982389,0.29568163
4ed21d3b,0.9838822
5a0ca890,0.9999818
65ea29c4,0.9999307
b4f11fb6,0.9105864
8836e0c8,0.1086044
30456db6,0.00018826127
19174e69,0.5754624
8baa045a,0.9999993
bfc86919,0.9999759
2f93bac6,0.99999714
c44960f2,0.9999826
b660e80e,0.9974183
76411374,0.19551688
839bbcfe,0.9367206
bc8c483e,0.0
d9577013,0.0024417043
b47fc3d2,0.03820181
a57ef2a1,0.0030872524
d6908d52,0.9110525
99814ee7,0.23269626
0b6c4509,1.0
095f1797,0.706709
7dd828c0,0.33841646
764b4e82,2.026558e-06
91ef8a0c,0.00576964
a91ee052,0.033973932
a01318ab,0.77420574
325ad084,0.038423926
2ceb258a,0.0028199852
a969eea6,1.0
1a538ed3,0.7708949
65e14f46,0.9999894
77c165c3,1.0
14c60c1d,0.9382802
630360e8,0.9460106
8d7026fa,0.999857
13964a63,0.9864416
d0155b0f,4.8220158e-05
46afff48,0.8504127
4868f534,0.99999976
26743a5c,0.99999994
ad50aaf3,0.37672192
89cc4fce,0.999853
715785e6,0.14357784
3d28a858,0.999989
ba36851a,0.19260412
51ecc6ab,0.99999964
b1ec4727,0.99999976
040c5d78,0.0016272664
a8a77c55,0.9595635
32f51fe6,0.011456668
8ef7a06b,0.19401953
838fafac,0.9999687
7d0b89b1,0.0028339922
7d9636c4,0.83002037
8d37529b,1.0
5fd612ad,5.9604645e-08
323ca98d,0.016539782
842d7d88,0.050995886
c7529197,0.0009561181
3235b7ca,0.6284853
2436a25b,0.0077546537
e6d8d670,0.10917938
1c5a5a1f,3.5762787e-07
1c1d6c80,0.97140217
9579aa49,0.87757784
aeb95ac9,0.93473697
db172beb,0.9996517
ae2a516d,0.696962
63e579b1,0.25067118
a49b42ff,0.0876483
99fb914f,0.6933244
d86b48d1,0.9998516
6bca064a,0.99437654
d3bc5515,0.9832013
ded30e1d,0.95497215
d88e4b44,0.1291815
6f688a3c,0.99970007
a98dcb63,0.0
6d9d1eca,0.048805147
51924408,0.19519806
a8f910bb,0.9952768
7f12814f,1.0
cdcdc401,0.9997804
5dea100e,0.99457026
04738deb,0.95839596
e4064b10,0.0022839308
c84df9ea,0.9999256
ba8130e2,8.940697e-08
7535f0cd,1.0
c915f66c,0.9999963
f0c360e7,9.23872e-07
fed2396a,0.0007663667
5d58a277,0.0016069412
21279402,0.8750055
873d8adc,0.98241794
2fb68d77,0.0052401423
8fb1a67b,0.9999156
fe8c6150,0.8983307
c00db5d4,0.9999957
2e3a38d3,0.07063925
38464042,0.054859728
58d4e224,0.0048201084
a7bfbc2a,0.14178252
9cdcf947,0.9997207
6c610fd4,0.74844044
50fd58f2,0.26320156
b093a813,0.0039033294
28f4e51e,0.5067238
2d01ecdc,0.9999909
290992c4,0.97743356
e0f83a9b,0.10908848
7cdbe05e,0.9999992
2a33464b,0.00034624338
84521f2c,0.9999839
a1d7e535,2.3841858e-07
f77a2b74,1.0
f2c5216a,0.6736746
b516302a,0.0068455935
564266ec,0.0014719367
56d23ee0,0.19310355
8c9971b5,0.5401502
fe75e357,0.99999976
cfab3237,0.00038021803
f7258c56,0.039797515
e79cb5cf,0.016892493
efbb58a0,0.004224241
ff8d6575,0.8278035
cf6d0221,0.18057859
b057a3cf,0.99613106
d7aa3d66,0.99986863
db1b3f2d,0.34947675
9cfd7cd3,0.999945
0dc59065,0.00012949109
f2742949,0.99988127
cfa8905d,0.0008471608
6bc7bb68,0.7965463
df228195,1.2218952e-06
92b3fd07,0.0158377
99181903,1.0
17b47421,0.0012234747
54c58af0,0.9999931
c533141a,1.9282103e-05
3a89f639,0.014939696
2b9438cd,0.5557529
de0fc4ea,0.033244222
d0b4812d,0.18938133
5ab3daa8,0.99994665
3a205fb9,0.9886561
81d06d13,0.010790169
5b155890,0.05561179
b7332f47,0.99918747
13a49895,0.995281
a9dcaf7e,0.00020578504
daccb199,1.0
0a31aaec,0.0021284819
effc32ab,0.069301486
b9b1d1ae,0.015255243
837567b0,9.1940165e-05
76364052,0.9993156
614324a1,0.088586
3b20239f,1.0
49054d2e,0.9995321
59eea5d5,0.9999999
eaa8408c,0.0014316738
3b3369f8,0.92339075
06f7cf48,0.9690192
99cae923,0.00010693073
c2b732c8,0.9987304
5652b0eb,0.9999993
033f2509,0.99750096
d32b7520,0.99999905
86bfefc7,0.63748115
3279d1d5,0.013141543
22221e9d,0.14906883
9bdc1896,0.6069879
49fa8e72,0.08125657
d911954a,0.99999726
16fcc6f5,0.30782795
b5e8f248,0.08286652
10f410ba,0.9997715
fb702ee7,4.5001507e-06
a162448e,0.0004695654
2e757023,0.0017228723
877bcc05,0.8822357
0dfcd873,0.99884796
c4e06675,0.65701723
a1c03878,0.013369799
d187d757,0.9997591
967875e8,0.03918612
7fe478cb,0.018307865
d43aa540,0.0014183223
964acdef,0.015169084
d7ecc1b7,0.15161264
a5b32893,0.5763103
5b68a817,0.4054033
8f374224,0.090939105
8deced1c,0.12116802
c5959db1,0.0043299496
d3c61d2b,1.3530254e-05
f4cb6420,0.0024160445
18b8670f,0.14830533
777d03d6,0.04002428
57b18759,0.8409984
4843496a,0.82102215
6156c963,0.51418275
73165630,0.9751177
53c49cf8,0.9654593
1f2e9806,0.010344744
5addc113,9.23872e-07
35d2fbc5,1.0
3a451e5b,0.999995
59b9eb6e,0.9292707
f8669a86,0.9937054
fa3ff835,0.99999994
6e7e427b,0.3937431
8b05e1a1,0.0027610064
ad3727d3,0.99998945
8965e560,0.52084565
821e0c31,3.6895275e-05
2b33b417,0.9999993
acc4dd50,0.75306666
4a0a5cd5,0.017772526
21aa40fc,0.049589217
1d91bf6e,1.0
923910f8,0.075297296
54c012c3,0.38934982
00d366d6,0.024434328
278627ff,0.07709429
1372a58e,0.50495386
4b4247a5,0.99997705
0c496d3a,0.99188906
d6774ba7,0.9921315
814bc35f,0.007279575
36497217,0.20456624
c9a9bb5b,0.043919355
ac07e085,0.99995494
f806ebf1,0.8165778
bd9dd604,0.16776004
3679bbf9,0.9999999
db1343a0,0.0056272447
679dd63b,0.34568447
43eebf55,1.0
74e2d160,0.037472516
e09bc632,0.27925232
1b2227be,0.98891926
989685c7,0.32707062
05ba66d2,0.9909387
ed366c4e,0.0001977086
954f4238,0.5828924
21f4f395,0.29137415
127bda37,0.9549331
ca5c432e,1.1920929e-07
4429971a,0.99999946
a6179f95,0.00018292665
d0d5165e,0.29395905
fe3f7d13,0.0055012405
66be84a3,0.87066233
154d8985,0.11010471
27260e05,0.71490633
6c37d4ca,0.9995462
69a6b224,0.19089821
9d37a1ab,0.088308275
5998bcf9,1.9431114e-05
1198c02c,0.11202565
9b7c82ed,1.0
4b335d8a,0.34574038
9655bde5,0.942257
2df55cab,0.033607006
97c45082,0.54856825
a8ad8cd3,0.99479586
591b8504,0.8996514
4cfc4b39,0.0003990829
cf87475a,0.009284645
ea222d2d,1.0
f1266956,0.019737542
c3bf1074,0.3589195
92633d3e,0.12723705
bfe11458,0.009500593
f142d550,0.78560066
03942109,1.0
9381009e,0.36384383
db9508e8,0.99999577
dc61215b,0.9999976
d7b962ae,0.99948835
ac883af0,0.7316343
a18d0c4a,0.9999654
4b656126,0.043402374
6adfd15a,0.9999993
5ebfa034,0.9999985
3363e0db,1.0
852a432a,0.00015559793
6fa80d7a,0.07785103
569c4651,0.0078124106
57422abf,0.68865794
64c1438f,0.026046515
0f7a771a,0.5761434
cf68a502,0.9973423
ebc580bb,0.96848345
17d13500,0.3471362
f1565d79,0.3723727
e5ac1d27,0.011857986
62339204,0.5604069
49807b4a,0.9999988
8935c7e2,0.50831914
a561f2b4,0.4315321
04387235,0.000759989
04aac344,0.0015644133
54063004,1.0
1b5e08dd,8.940697e-08
6968282d,0.99999404
281524f9,0.041291505
fd553fc8,0.9999999
e45f0b13,0.011485904
b34a4ca2,0.87797105
0dcd8be5,0.99999964
c90f547a,0.9999939
4c34de66,0.22101927
a47f4d0f,5.3942204e-06
2a317a41,0.01386112
b64c8598,0.9999963
2bdbb188,0.0015026033
ccc89b62,0.46060604
645ba2a0,0.95778763
09e8a5e5,0.45339566
be3a1e7a,0.00045880675
92d0180c,0.8206067
2e8ae485,0.6830488
007f8195,0.9995973
2bc2e785,0.91484874
baed3d4d,1.0
fe9848ab,0.9877403
426619f5,0.9942097
6d129e11,0.5766438
906e6124,0.9995652
d96aba17,0.0037714243
2d18a140,0.5210842
4b6c1a2b,0.026592076
da62caad,0.99999994
5a0cfeff,0.04793814
befbb68e,0.97750545
cad3b152,0.99938774
d79fa5f7,1.0
7462cddb,0.9125074
0097d47d,0.01665327
68d6335c,0.9925386
9f81549c,0.0
638d49b9,0.01005742
51a50ebd,0.99735063
95131535,0.99980426
3c470d57,0.9068929
845a97f7,0.00017699599
feed4566,0.24678937
fb6a5915,7.4505806e-07
4d47e42c,6.991625e-05
930bcf1b,0.20330247
69aa8b45,0.9999999
14c07f0b,0.028042734
90e44340,0.54918665
1b8f6a9e,0.04197225
3552689b,0.012669355
087c5094,0.008770317
087e1232,0.061029524
321e2099,0.9835527
e08939b8,0.0057789087
e624f417,0.8362323
93291138,0.28629953
9c3c7962,0.0014487207
56c42675,0.93522906
736c4009,0.99999976
6a203662,0.04708594
7e4ad586,0.99999046
3aa99a38,0.0
8c74137b,0.0
b4181d37,0.33472404
fc80eb35,0.0020195544
64e1b981,0.05062133
1286ea75,0.9766607
7d276b6e,0.2290281
a386d706,0.12000975
ec149576,0.26209396
cd93b8c8,0.9273387
a534e7e7,0.9997426
ac9eb453,0.89826876
90076078,0.9992262
2cc7deb1,0.8954867
8a1d8803,0.99999964
ed549ef5,1.5795231e-06
52f93bc4,0.72163945
87b26c7e,0.011459827
8b4b736a,0.9779422
51f1f1c1,0.99999994
7ccb045d,0.98472744
fc6879b6,0.3921019
af01f762,0.00015157461
95e519dd,0.98844206
7e83b19b,0.011095643
a14f35c8,0.045491755
a61cadc3,0.00013917685
1b769b14,0.99820024
80c3cbdb,7.760525e-05
843612fe,2.6464462e-05
59fcb7e0,0.10392001
529593d3,0.999998
5898a695,0.9437713
081c5fef,0.0002245605
